FOODID;EUFDNAME;BESTLOC;ACQTYPE;METHTYPE;METHIND
11;ENERC;1908,29;S;S;MI0107
11;FAT;21;L;P;MIR003
11;CHOAVL;64,744;S;S;MI0181
11;CHOCDF;64,744;S;S;MI0131
11;PROT;1,80;S;T;MI0123
11;ALC;0;S;U;MIR007
11;ASH;1,5;S;CG;MI1018
11;WATER;10,96;S;S;MI0142
11;OA;0,002;S;R;MI0002
11;SUGOH;0;S;U;MIR007
11;SUGAR;63,946;S;S;MI0151
11;FRUS;11,438;S;R;MI0002
11;GALS;0;S;R;MI0002
11;GLUS;13,832;S;R;MI0002
11;LACS;0,057;S;R;MI0002
11;MALS;0,53;S;R;MI0002
11;SUCS;38,087;S;R;MI0002
11;STARCH;0;S;IG;MIR003
11;FIBC;0;S;U;MIR003
11;FIBT;0;S;S;MI0172
11;FIBINS;0;S;S;MIR006
11;PSACNCS;0;S;U;MIR003
11;FOL;0;F;E;MIR003
11;NIAEQ;0,010;S;S;MI0421
11;NIA;0,001;S;R;MI0002
11;VITPYRID;0;S;S;MIR005
11;RIBF;0,100;F;E;MIR003
11;THIA;0;F;E;MIR003
11;VITA;1,934;S;S;MI0324
11;RETOL;1,84;S;S;MI0314
11;CAROTENS;1,2;S;S;MI0302
11;CARTB;1,17;S;R;MI0002
11;VITB12;0;F;E;MIR003
11;VITC;0;F;E;MIR003
11;VITD;0;F;E;MIR003
11;VITE;1,275;S;S;MI0368
11;VITK;1,730;S;R;MI0002
11;CA;64,00;F;E;MIR003
11;CR;17,00;F;E;MIR003
11;CU;0,1600;F;E;MIR003
11;FD;0,100;F;E;MIR003
11;FE;0,800;F;E;MIR003
11;ID;12,00;F;E;MIR003
11;K;100,00;F;E;MIR003
11;MG;16,000;F;E;MIR003
11;MN;0,0800;F;E;MIR003
11;MO;0,0100;F;E;MIR003
11;NA;588;L;P;MIR003
11;NACL;1498,22;S;T;MIR005
11;NT;0,288;L;P;MIR002
11;P;60,0;F;E;MIR003
11;SE;0,226;S;R;MI0002
11;ZN;0,300;F;E;MIR003
11;FAFRE;20,195;S;R;MI0002
11;FACIDCTG;21,124;S;R;MI0002
11;FAPU;1,959;S;R;MI0002
11;FAMCIS;7,8207;S;R;MI0002
11;FASAT;10,4099;S;R;MI0002
11;FATRN;0,0053;S;R;MI0002
11;FAPUN3;0,0429;S;R;MI0002
11;FAPUN6;1,914;S;R;MI0002
11;FAS18;0,9261;S;R;MI0002
11;F16D0T;9193,127;S;R;MI0002
11;F18D1T;7729,868;S;R;MI0002
11;F18D2CN6;1913,786;S;R;MI0002
11;F18D3N3;42,919;S;R;MI0002
11;F20D4N6;0;S;R;MI0002
11;F20D5N3;0;S;R;MI0002
11;F22D6N3;0;S;R;MI0002
11;CHOLE;0,87;S;R;MI0002
11;STERT;19,61;S;S;MIR006
11;TRP;2,8;S;R;MI0002
11;MYRIC;0;S;R;MI0002
11;QUERCE;0;S;R;MI0002
12;ENERC;1240,10;S;S;MI0107
12;FAT;0,2;L;P;MIR003
12;CHOAVL;63,000;S;S;MI0181
12;CHOCDF;84,000;S;S;MIR004
12;PROT;0,1;L;P;MIR003
12;ALC;0;S;IG;MIR003
12;ASH;0,700;D;AG;MI1018
12;WATER;15,00;S;IG;MIR003
12;OA;0;S;U;MIR003
12;SUGOH;0;S;U;MIR006
12;SUGAR;33,000;S;S;MI0151
12;FRUS;0;S;IG;MIR003
12;GLUS;0;S;IG;MIR003
12;LACS;0;S;IG;MIR003
12;MALS;0;S;IG;MIR003
12;SUCS;33;L;P;MIR003
12;STARCH;30;L;P;MIR003
12;FIBC;20;L;P;MIR003
12;FOL;0;F;E;MIR003
12;NIAEQ;0;F;E;MIR003
12;NIA;0;S;I;MIR003
12;VITPYRID;0;S;S;MIR005
12;RIBF;0;F;E;MIR003
12;THIA;0;F;E;MIR003
12;VITA;0;S;S;MI0324
12;RETOL;0;S;U;MIR003
12;CAROTENS;0;S;S;MI0302
12;CARTB;0;S;U;MIR003
12;VITB12;0;F;E;MIR003
12;VITC;0;S;U;MIR003
12;VITD;0;S;U;MIR003
12;VITE;0;S;S;MI0368
12;VITK;0;S;K;MIR003
12;CA;31,00;F;E;MI1006
12;CR;16,00;F;E;MI1006
12;CU;0,3800;F;E;MI1006
12;FD;0,180;F;E;MI1037
12;FE;1,800;F;E;MI1006
12;ID;12,00;S;IG;MIR003
12;K;50,00;F;E;MI1006
12;MG;25,000;F;E;MI1006
12;MN;0,0900;F;E;MI1006
12;NA;160,00;L;P;MIR003
12;NACL;407,68;S;S;MIR005
12;NT;0,016;S;CG;MI1039
12;P;26,0;F;E;MIR003
12;SE;1,000;S;IG;MIR003
12;ZN;0,100;F;E;MI1006
12;FAFRE;0,1000;S;S;MI0202
12;FACIDCTG;0,1046;S;S;MIR005
12;FAPU;0;S;S;MI0213
12;FAMCIS;0;S;S;MI0210
12;FASAT;0,1;L;P;MIR006
12;FATRN;0;S;S;MIR006
12;FAPUN3;0;S;S;MI0216
12;FAPUN6;0;S;S;MIR006
12;FAS18;0;S;S;MIR006
12;F16D0T;0;S;S;MIR006
12;F18D1T;0;S;S;MIR006
12;F18D2CN6;0;S;U;MIR003
12;F18D3N3;0;S;U;MIR003
12;F20D4N6;0;S;U;MIR003
12;F20D5N3;0;S;U;MIR003
12;F22D6N3;0;S;U;MIR003
12;CHOLE;0;S;U;MIR003
12;STERT;1,00;S;S;MIR006
14;ENERC;2135,87;S;S;MI0107
14;FAT;28,000;L;P;MIR003
14;CHOAVL;56,000;L;P;MIR003
14;CHOCDF;60,369;S;S;MI0131
14;PROT;7,10;S;T;MI0123
14;ALC;0;S;IG;MIR003
14;ASH;1,532;S;R;MI0002
14;WATER;3,00;D;AG;MI1103
14;OA;0;S;R;MI0002
14;SUGOH;0;S;R;MI0002
14;SUGAR;55,083;S;R;MI0002
14;FRUS;0;S;R;MI0002
14;GALS;0;S;R;MI0002
14;GLUS;0;S;R;MI0002
14;LACS;7,322;S;R;MI0002
14;MALS;0;S;R;MI0002
14;SUCS;47,761;S;R;MI0002
14;STARCH;1,29;S;R;MI0002
14;FIBC;3,105;S;R;MI0002
14;FIBT;4,281;S;R;MI0002
14;FIBINS;3,21;S;R;MI0002
14;PSACNCS;1,07;S;R;MI0002
14;FOL;6,30;S;R;MI0002
14;NIAEQ;1,821;S;R;MI0002
14;NIA;0,414;S;R;MI0002
14;VITPYRID;0,07;S;R;MI0002
14;RIBF;0,244;S;R;MI0002
14;THIA;0,0327;S;R;MI0002
14;VITA;54,03;S;S;MI0324
14;RETOL;51,75;S;R;MI0002
14;CAROTENS;33,6;S;S;MI0302
14;CARTB;27,45;S;R;MI0002
14;VITB12;0;S;R;MI0002
14;VITC;0;S;R;MI0002
14;VITD;0;S;R;MI0002
14;VITE;0,285;S;S;MI0368
14;VITK;1,530;S;R;MI0002
14;CA;202,54;S;R;MI0002
14;CR;3,02;S;R;MI0002
14;CU;144,0032;S;R;MI0002
14;FD;0,061;S;R;MI0002
14;FE;2,481;S;R;MI0002
14;ID;19,50;S;R;MI0002
14;K;360,20;S;R;MI0002
14;MG;85,510;S;R;MI0002
14;MN;0,1203;S;R;MI0002
14;MO;0,0077;S;R;MI0002
14;NA;57,16;S;R;MI0002
14;NACL;145,64;S;R;MI0002
14;NT;1,103;S;R;MI0002
14;P;225,0;S;R;MI0002
14;SE;5,000;F;E;MIR003
14;ZN;1,621;S;R;MI0002
14;FAFRE;23,638;S;R;MI0002
14;FACIDCTG;24,726;S;R;MI0002
14;FAPU;0,875;S;R;MI0002
14;FAMCIS;7,8538;S;R;MI0002
14;FASAT;14,8896;S;R;MI0002
14;FATRN;0,0202;S;R;MI0002
14;FAPUN3;0,0622;S;R;MI0002
14;FAPUN6;0,813;S;R;MI0002
14;FAS18;7,6541;S;R;MI0002
14;F16D0T;6180,423;S;R;MI0002
14;F18D1T;7731,960;S;R;MI0002
14;F18D2CN6;812,704;S;R;MI0002
14;F18D3N3;62,219;S;R;MI0002
14;F20D4N6;0;S;R;MI0002
14;F20D5N3;0;S;R;MI0002
14;F22D6N3;0;S;R;MI0002
14;CHOLE;2,74;S;R;MI0002
14;STERT;91,12;S;R;MI0002
14;TRP;84,2;S;R;MI0002
14;MYRIC;0;S;R;MI0002
14;QUERCE;6750,00;S;R;MI0002
20;ENERC;1547,60;S;S;MI0107
20;FAT;21,7;F;E;MIR003
20;CHOAVL;11,000;S;S;MI0181
20;CHOCDF;41,910;S;S;MIR004
20;PROT;18,5;F;E;MIR003
20;ALC;0;F;E;MIR003
20;ASH;8,89;F;E;MIR003
20;WATER;9;S;CG;MIR003
20;SUGOH;0;F;E;MIR003
20;SUGAR;0;S;S;MI0151
20;FRUS;0;S;U;MIR003
20;GALS;0;S;U;MIR007
20;GLUS;0;S;U;MIR003
20;LACS;0;S;U;MIR003
20;MALS;0;S;U;MIR003
20;SUCS;0;F;E;MIR003
20;STARCH;11;F;E;MIR003
20;FIBC;30,4;F;E;MIR003
20;FIBT;30,400;S;S;MI0172
20;FIBINS;22,80;S;S;MIR006
20;PSACNCS;7,6;S;CG;MIR003
20;FOL;38,00;F;E;MIR003
20;NIAEQ;5,674;S;S;MI0421
20;NIA;2;F;E;MIR003
20;VITPYRID;0,08;S;S;MIR005
20;RIBF;0,200;F;E;MIR003
20;THIA;0,0100;F;E;MIR003
20;VITA;0;S;S;MI0324
20;RETOL;0;S;I;MIR003
20;CAROTENS;38,0;S;S;MI0302
20;CARTB;0;S;IG;MIR003
20;VITB12;0;F;E;MIR003
20;VITC;0;F;E;MIR003
20;VITD;0;F;E;MIR003
20;VITE;0,150;S;S;MI0368
20;VITK;4,600;S;CG;MIR003
20;CA;105,00;F;E;MIR003
20;CR;0;F;E;MIR003
20;CU;0;F;E;MIR003
20;FD;0;F;E;MIR003
20;FE;11,000;F;E;MIR003
20;ID;2,8;F;E;MIR003
20;K;3490;F;E;MIR003
20;MG;520,000;F;E;MIR003
20;MN;0;F;E;MIR003
20;MO;0;F;E;MIR003
20;NA;58;D;AG;MI1209
20;NACL;147,78;S;T;MIR005
20;NT;3,200;F;E;MIR003
20;P;660,0;F;E;MIR003
20;SE;1;F;E;MIR003
20;ZN;6,9;F;E;MIR003
20;FAFRE;16,113;S;S;MI0202
20;FACIDCTG;16,855;S;T;MIR005
20;FAPU;0,5692;S;S;MI0213
20;FAMCIS;5,4902;S;S;MI0210
20;FASAT;10,0540;S;S;MI0209
20;FATRN;0;S;U;MIR007
20;FAPUN3;0,0342;S;S;MI0216
20;FAPUN6;0,5350;S;S;MIR006
20;FAS18;5,6678;S;S;MIR006
20;F16D0T;4122,419;S;S;MIR006
20;F18D1T;5453,054;S;S;MIR006
20;F18D2CN6;535,014;D;AG;MIR003
20;F18D3N3;34,192;D;AG;MIR003
20;F20D4N6;0;D;AG;MIR003
20;F20D5N3;0;D;AG;MIR003
20;F22D6N3;0;D;AG;MIR003
20;CHOLE;0;D;AG;MI1205
20;STERT;103,30;D;AG;MI1205
20;TRP;220;F;E;MIR003
20;MYRIC;0;S;IG;MIR003
20;QUERCE;50000;F;E;MIR003
21;ENERC;1672,14;S;S;MI0107
21;FAT;6,500;S;CG;MIR003
21;CHOAVL;77,400;S;S;MI0181
21;CHOCDF;77,442;S;S;MI0131
21;PROT;6,44;S;T;MI0123
21;ALC;0;F;E;MIR003
21;ASH;1,700;D;AG;MI1018
21;WATER;7,92;S;S;MI0142
21;OA;0;S;R;MI0002
21;SUGOH;0;S;R;MI0002
21;SUGAR;73,800;S;S;MI0151
21;FRUS;0;F;E;MIR003
21;GALS;0;F;E;MIR003
21;GLUS;0;F;E;MIR003
21;LACS;0;S;U;MIR003
21;MALS;0;F;E;MIR003
21;SUCS;73,8;F;E;MIR003
21;STARCH;3,6;F;E;MIR003
21;FIBC;0,800;S;CG;MIR003
21;FIBT;0,800;S;S;MI0172
21;FIBINS;0,60;S;S;MIR006
21;PSACNCS;0,20;S;CG;MIR003
21;FOL;4,00;F;E;MIR003
21;NIAEQ;1,702;S;S;MI0421
21;NIA;0,600;S;R;MI0002
21;VITPYRID;0,02;S;S;MIR005
21;RIBF;0,070;F;E;MIR003
21;THIA;0;F;E;MIR003
21;VITA;0;S;S;MI0324
21;RETOL;0;S;U;MIR003
21;CAROTENS;0;S;S;MI0302
21;CARTB;0;S;U;MIR003
21;VITB12;0;F;E;MIR003
21;VITC;0;F;E;MIR003
21;VITD;0;F;E;MIR003
21;VITE;0,045;S;S;MI0368
21;VITK;0;S;IG;MIR003
21;CA;32,00;F;E;MIR003
21;CR;14,00;F;E;MIR003
21;CU;0,8100;F;E;MIR003
21;FD;0;F;E;MIR003
21;FE;4,400;F;E;MIR003
21;ID;2,50;F;E;MIR003
21;K;540,00;F;E;MIR003
21;MG;110,000;F;E;MIR003
21;MN;0,7700;F;E;MIR003
21;MO;0;F;E;MIR003
21;NA;100,00;F;E;MIR003
21;NACL;254,80;S;S;MIR005
21;NT;0,960;S;R;MI0002
21;P;170,0;F;E;MIR003
21;SE;0,650;S;R;MI0002
21;ZN;1,900;F;E;MIR003
21;FAFRE;4,834;S;R;MI0002
21;FACIDCTG;5,056;S;R;MI0002
21;FAPU;0,171;S;R;MI0002
21;FAMCIS;1,6471;S;R;MI0002
21;FASAT;3,0162;S;R;MI0002
21;FATRN;0;S;R;MI0002
21;FAPUN3;0,0103;S;R;MI0002
21;FAPUN6;0,161;S;R;MI0002
21;FAS18;1,7003;S;R;MI0002
21;F16D0T;1236,726;S;R;MI0002
21;F18D1T;1635,916;S;R;MI0002
21;F18D2CN6;160,504;S;R;MI0002
21;F18D3N3;10,258;S;R;MI0002
21;F20D4N6;0;S;R;MI0002
21;F20D5N3;0;S;R;MI0002
21;F22D6N3;0;S;R;MI0002
21;CHOLE;0;S;R;MI0002
21;STERT;30,99;S;R;MI0002
21;TRP;66,0;S;R;MI0002
21;MYRIC;0;S;IG;MIR003
21;QUERCE;15000,00;S;R;MI0002
24;ENERC;1000,00;S;S;MI0107
24;FAT;0;F;E;MIR003
24;CHOAVL;0;S;S;MI0181
24;CHOCDF;100,000;S;S;MIR004
24;PROT;0;S;S;MI0123
24;ALC;0;F;E;MIR003
24;ASH;0;S;IG;MIR003
24;WATER;0;F;E;MIR003
24;OA;0;S;U;MIR007
24;SUGOH;100,00;S;S;MIR006
24;SUGAR;0;S;U;MIR003
24;FRUS;0;S;U;MIR003
24;GLUS;0;S;U;MIR003
24;LACS;0;S;IG;MIR003
24;MALS;0;S;U;MIR003
24;SUCS;0;S;IG;MIR003
24;STARCH;0;F;E;MIR003
24;FIBC;0;S;IG;MIR003
24;FIBT;0;S;S;MI0172
24;FIBINS;0;S;U;MIR006
24;PSACNCS;0;S;U;MI1026
24;FOL;0;F;E;MIR003
24;NIAEQ;0;F;E;MIR003
24;NIA;0;S;I;MIR003
24;VITPYRID;0;S;S;MIR005
24;RIBF;0;F;E;MIR003
24;THIA;0;F;E;MIR003
24;VITA;0;S;S;MI0324
24;RETOL;0;S;U;MIR003
24;CAROTENS;0;S;S;MI0302
24;CARTB;0;S;U;MIR003
24;VITB12;0;F;E;MIR003
24;VITC;0;F;E;MIR003
24;VITD;0;F;E;MIR003
24;VITE;0;S;S;MI0368
24;VITK;0;S;IG;MIR003
24;CA;0;F;E;MIR003
24;CR;0;F;E;MIR003
24;CU;0;F;E;MIR003
24;FD;0;F;E;MIR003
24;FE;0;F;E;MIR003
24;ID;0;F;E;MIR003
24;K;0;F;E;MIR003
24;MG;0;F;E;MIR003
24;MN;0;F;E;MIR003
24;MO;0;F;E;MIR003
24;NA;0;F;E;MIR003
24;NACL;0;S;S;MIR005
24;NT;0;F;E;MIR007
24;P;0;F;E;MIR003
24;SE;0;S;U;MIR003
24;ZN;0;F;E;MIR003
24;FAFRE;0;S;S;MI0202
24;FACIDCTG;0;S;S;MIR005
24;FAPU;0;S;S;MI0213
24;FAMCIS;0;S;S;MI0210
24;FASAT;0;S;S;MI0209
24;FATRN;0;S;S;MIR006
24;FAPUN3;0;S;S;MI0216
24;FAPUN6;0;S;S;MIR006
24;FAS18;0;S;S;MIR006
24;F16D0T;0;S;S;MIR006
24;F18D1T;0;S;S;MIR006
24;F18D2CN6;0;S;U;MIR003
24;F18D3N3;0;S;U;MIR003
24;F20D4N6;0;S;U;MIR003
24;F20D5N3;0;S;U;MIR003
24;F22D6N3;0;S;U;MIR003
24;CHOLE;0;S;IG;MIR003
24;STERT;0;S;S;MIR006
24;TRP;0;S;IG;MIR003
24;MYRIC;0;S;IG;MIR003
24;QUERCE;0;S;IG;MIR003
25;ENERC;1642,16;S;S;MI0107
25;FAT;0,100;F;E;MIR003
25;CHOAVL;0;S;S;MI0181
25;CHOCDF;0;S;S;MIR004
25;PROT;96,38;S;T;MI0123
25;ALC;0;F;E;MIR003
25;ASH;1,300;F;E;MIR003
25;WATER;2,22;S;S;MI0142
25;SUGAR;0;S;S;MI0151
25;FRUS;0;S;U;MIR003
25;GALS;0;S;U;MIR007
25;GLUS;0;S;U;MIR003
25;LACS;0;S;U;MIR003
25;MALS;0;S;U;MIR003
25;SUCS;0;S;U;MIR003
25;STARCH;0;S;U;MIR003
25;FIBC;0;S;U;MIR003
25;FIBT;0;S;S;MI0172
25;FIBINS;0;S;S;MIR006
25;PSACNCS;0;S;U;MIR003
25;FOL;0;F;E;MIR003
25;NIAEQ;0;S;S;MI0421
25;NIA;0;S;I;MIR003
25;VITPYRID;0;F;E;MIR003
25;RIBF;0;F;E;MIR003
25;THIA;0;F;E;MIR003
25;VITA;0;S;S;MI0324
25;RETOL;0;S;U;MIR003
25;CAROTENS;0;S;S;MI0302
25;CARTB;0;S;U;MIR003
25;VITB12;0;F;E;MIR003
25;VITC;0;F;E;MIR003
25;VITD;0;F;E;MIR003
25;VITE;0;S;S;MI0368
25;VITK;0;S;IG;MIR003
25;CA;0;F;E;MIR003
25;CR;0;F;E;MIR003
25;CU;0;F;E;MIR003
25;FD;0;F;E;MIR003
25;FE;0;F;E;MIR003
25;ID;0;F;E;MIR003
25;K;0;F;E;MIR003
25;MG;0;F;E;MIR003
25;MN;0;F;E;MIR003
25;MO;0;F;E;MIR003
25;NA;0;F;E;MIR003
25;NACL;0;S;S;MIR005
25;NT;15,42;F;E;MI0123
25;P;0;F;E;MIR003
25;SE;1,000;F;E;MIR003
25;ZN;0;F;E;MIR003
25;FAFRE;0;S;S;MI0202
25;FACIDCTG;0;S;S;MIR005
25;FAPU;0;S;S;MI0213
25;FAMCIS;0;S;S;MI0210
25;FASAT;0;S;S;MI0209
25;FATRN;0;S;S;MIR006
25;FAPUN3;0;S;S;MI0216
25;FAPUN6;0;S;S;MIR006
25;FAS18;0;S;S;MIR006
25;F16D0T;0;S;S;MIR006
25;F18D1T;0;S;S;MIR006
25;F18D2CN6;0;S;U;MIR003
25;F18D3N3;0;S;U;MIR003
25;F20D4N6;0;S;U;MIR003
25;F20D5N3;0;S;U;MIR003
25;F22D6N3;0;S;U;MIR003
25;CHOLE;0;S;IG;MIR003
25;STERT;0;S;S;MIR006
25;TRP;0;F;E;MI1144
25;MYRIC;0;S;IG;MIR003
25;QUERCE;0;S;IG;MIR003
26;ENERC;311,74;S;S;MI0107
26;FAT;0,400;F;E;MIR003
26;CHOAVL;1,100;S;S;MI0181
26;CHOCDF;7,000;S;IG;MIR003
26;PROT;13,12;S;S;MI0123
26;ALC;0;F;E;MIR003
26;ASH;1,600;D;AG;MI1018
26;WATER;72,00;S;CG;MIR003
26;SUGOH;0;S;U;MIR007
26;SUGAR;0;S;S;MI0151
26;FRUS;0;S;U;MIR003
26;GLUS;0;S;U;MIR003
26;LACS;0;S;U;MIR003
26;MALS;0;S;U;MIR003
26;SUCS;0;S;U;MIR003
26;STARCH;1,10;F;E;MIR003
26;FIBC;6,900;S;CG;MIR003
26;FIBT;6,900;S;S;MI0172
26;FIBINS;5,40;S;S;MIR006
26;PSACNCS;1,50;S;IG;MIR003
26;FOL;1250,00;F;E;MIR003
26;NIAEQ;15,056;S;S;MI0421
26;NIA;12,3;F;E;MIR003
26;VITPYRID;0,48;S;S;MIR005
26;RIBF;2,000;F;E;MIR003
26;THIA;0,5000;F;E;MIR003
26;VITA;0;S;S;MI0324
26;RETOL;0;S;U;MIR003
26;CAROTENS;0;S;S;MI0302
26;CARTB;0;S;I;MIR003
26;VITB12;0;F;E;MIR003
26;VITC;0;F;E;MIR003
26;VITD;0;F;E;MIR003
26;VITE;0;S;S;MI0368
26;VITK;0;S;IG;MIR003
26;CA;12,00;F;E;MIR003
26;CR;1,00;F;E;MIR003
26;CU;0,1600;F;E;MIR003
26;FD;0,030;F;E;MIR003
26;FE;2,100;F;E;MIR003
26;ID;4,00;F;E;MIR003
26;K;640,00;F;E;MIR003
26;MG;30,000;F;E;MIR003
26;MN;0,3000;F;E;MIR003
26;MO;0,0100;F;E;MIR003
26;NA;4,40;F;E;MIR003
26;NACL;11,21;S;S;MIR005
26;NT;2,100;F;E;MIR003
26;P;340,0;F;E;MIR003
26;SE;1,000;D;AG;MI1006
26;ZN;4,500;F;E;MIR003
26;FAFRE;0,300;S;S;MI0202
26;FACIDCTG;0;S;S;MIR005
26;FAPU;0;S;S;MI0213
26;FAMCIS;0,3000;S;S;MI0210
26;FASAT;0;S;S;MI0209
26;FATRN;0;S;S;MIR006
26;FAPUN3;0;S;S;MI0216
26;FAPUN6;0;S;S;MIR006
26;FAS18;0;S;S;MIR006
26;F16D0T;0;S;S;MIR006
26;F18D1T;100,000;S;S;MIR006
26;F18D2CN6;0;S;U;MIR003
26;F18D3N3;0;S;U;MIR003
26;F20D4N6;0;S;U;MIR003
26;F20D5N3;0;S;U;MIR003
26;F22D6N3;0;S;U;MIR003
26;CHOLE;0;S;IG;MIR003
26;STERT;0;S;S;MIR006
26;TRP;165;F;K;MIR003
26;MYRIC;0;S;IG;MIR003
26;QUERCE;0;S;IG;MIR003
27;ENERC;1490,15;S;S;MI0107
27;FAT;0,600;D;AG;MIR003
27;CHOAVL;86,000;S;S;MI0181
27;CHOCDF;85,950;S;S;MIR004
27;PROT;0,35;D;AG;MIR003
27;ALC;0;F;E;MIR003
27;ASH;0,100;D;AG;MIR003
27;WATER;13,00;D;AG;MIR003
27;SUGOH;0;S;U;MIR007
27;SUGAR;0;S;S;MI0151
27;FRUS;0;S;U;MIR003
27;GALS;0;S;U;MIR007
27;GLUS;0;S;U;MIR003
27;LACS;0;S;U;MIR003
27;MALS;0;S;U;MIR003
27;SUCS;0;S;U;MIR003
27;STARCH;86,00;S;CG;MIR003
27;FIBC;0;S;U;MIR003
27;FIBT;0;S;S;MI0172
27;FIBINS;0;S;S;MIR006
27;PSACNCS;0;S;U;MIR003
27;FOL;0;F;E;MIR003
27;NIAEQ;0,017;S;S;MI0421
27;NIA;0;F;E;MIR003
27;VITPYRID;0;F;E;MIR003
27;RIBF;0;F;E;MIR003
27;THIA;0;F;E;MIR003
27;VITA;0;S;S;MI0324
27;RETOL;0;S;U;MIR003
27;CAROTENS;0;S;S;MI0302
27;CARTB;0;F;E;MIR003
27;VITB12;0;F;E;MIR003
27;VITC;0;F;E;MIR003
27;VITD;0;F;E;MIR003
27;VITE;0;S;S;MI0368
27;VITK;0;S;IG;MIR003
27;CA;10,00;F;E;MIR003
27;CR;0;F;E;MIR003
27;CU;0;F;E;MIR003
27;FD;0;F;E;MIR003
27;FE;0,300;F;E;MIR003
27;ID;0;F;E;MIR003
27;K;7,00;F;E;MIR003
27;MG;4,000;F;E;MIR003
27;MN;0;F;E;MIR003
27;MO;0;F;E;MIR003
27;NA;1;S;I;MIR003
27;NACL;2,55;S;S;MIR005
27;NT;0,056;S;CG;MIR002
27;P;15,0;D;AG;MIR003
27;SE;0;S;I;MIR003
27;ZN;0;F;E;MIR003
27;FAFRE;0,051;S;S;MI0202
27;FACIDCTG;0,053;S;T;MIR005
27;FAPU;0,025;S;S;MI0213
27;FAMCIS;0,0160;S;S;MI0210
27;FASAT;0;S;S;MI0209
27;FATRN;0;S;S;MIR006
27;FAPUN3;0;S;S;MI0216
27;FAPUN6;0,0250;S;S;MIR006
27;FAS18;0,0010;S;S;MIR006
27;F16D0T;9,000;S;S;MIR006
27;F18D1T;16;F;E;MIR003
27;F18D2CN6;25;F;E;MIR003
27;F18D3N3;0;S;U;MIR003
27;F20D4N6;0;S;U;MIR003
27;F20D5N3;0;S;U;MIR003
27;F22D6N3;0;S;U;MIR003
27;CHOLE;0;S;IG;MIR003
27;STERT;4,10;S;S;MIR006
27;TRP;1;F;E;MI1144
27;MYRIC;0;S;IG;MIR003
27;QUERCE;0;S;IG;MIR003
28;ENERC;549,67;S;S;MI0107
28;FAT;6,000;F;E;MIR003
28;CHOAVL;14,100;S;S;MI0181
28;CHOCDF;15,800;S;S;MI0131
28;PROT;4,38;S;T;MI0123
28;ALC;0;F;E;MIR003
28;ASH;2,500;D;AG;MI1018
28;WATER;71,32;S;S;MI0142
28;SUGOH;0;S;U;MIR007
28;SUGAR;14,100;S;S;MI0151
28;FRUS;3,000;D;AG;MI1063
28;GLUS;3,500;D;AG;MI1063
28;LACS;0;S;U;MIR003
28;MALS;0;S;U;MIR003
28;SUCS;7,600;D;AG;MI1063
28;STARCH;0;D;AG;MI1063
28;FIBC;1,700;S;CG;MIR003
28;FIBT;1,700;S;S;MI0172
28;FIBINS;1,10;S;S;MIR006
28;PSACNCS;0,60;D;AG;MI1063
28;FOL;0;F;E;MIR003
28;NIAEQ;0,673;S;S;MI0421
28;NIA;0,523;F;E;MIR003
28;VITPYRID;0;F;E;MIR003
28;RIBF;0;F;E;MIR003
28;THIA;0;F;E;MIR003
28;VITA;0;S;S;MI0324
28;RETOL;0;S;U;MIR003
28;CAROTENS;0;S;S;MI0302
28;CARTB;0;S;IG;MIR003
28;VITB12;0;F;E;MIR003
28;VITC;0;F;E;MIR003
28;VITD;0;F;E;MIR003
28;VITE;1,050;S;S;MI0368
28;VITK;0;S;IG;MIR003
28;CA;77,00;F;E;MIR003
28;CR;17,00;F;E;MIR003
28;CU;0,0900;F;E;MIR003
28;FD;0;F;E;MIR003
28;FE;2,300;F;E;MIR003
28;ID;3,00;F;E;MIR003
28;K;110,00;F;E;MIR003
28;MG;44,000;F;E;MIR003
28;MN;0,3600;F;E;MIR003
28;MO;0;F;E;MIR003
28;NA;1160,00;L;P;MIR003
28;NACL;2955,68;S;S;MIR005
28;NT;0,700;F;E;MIR003
28;P;110,0;F;E;MIR003
28;SE;27,800;D;AG;MI1006
28;ZN;0,700;F;E;MIR003
28;FAFRE;5,736;S;S;MI0202
28;FACIDCTG;6,000;S;T;MIR005
28;FAPU;2,150;S;S;MI0213
28;FAMCIS;2,9343;S;S;MI0210
28;FASAT;0,6520;S;S;MI0209
28;FATRN;0;S;S;MIR006
28;FAPUN3;0,5912;S;S;MI0216
28;FAPUN6;1,549;S;S;MIR006
28;FAS18;0,0995;S;S;MIR006
28;F16D0T;467,679;S;S;MIR006
28;F18D1T;1601,608;S;S;MIR006
28;F18D2CN6;1522,758;D;AG;MIR003
28;F18D3N3;591,226;D;AG;MIR003
28;F20D4N6;0;D;AG;MIR003
28;F20D5N3;0;D;AG;MIR003
28;F22D6N3;0;D;AG;MIR003
28;CHOLE;0;F;P;MIR003
28;TRP;9;F;E;MIR003
28;MYRIC;0;S;IG;MIR003
28;QUERCE;0;S;IG;MIR003
29;ENERC;79,11;S;S;MI0107
29;FAT;0,600;F;E;MIR003
29;CHOAVL;3,000;F;E;MIR003
29;CHOCDF;3,015;S;S;MI0131
29;PROT;0,34;S;CG;MIR003
29;ALC;0;F;E;MIR003
29;ASH;0,9;S;CG;MIR003
29;WATER;95,14;S;S;MI0142
29;OA;0,001;S;R;MI0002
29;SUGOH;0;S;R;MI0002
29;SUGAR;0,108;S;S;MI0151
